realtime,time,voltage,current
2025-06-02T10:56:37.396672,5.001,16.474000930786133,-0.15000000596046448
2025-06-02T10:56:39.133105,6.0,16.474000930786133,-0.15000000596046448
2025-06-02T10:56:41.282462,7.002,16.474000930786133,-0.15000000596046448
2025-06-02T10:56:43.237379,8.001,16.474000930786133,-0.15000000596046448
2025-06-02T10:56:45.211571,9.0,16.47338104248047,-0.5260000228881836
2025-06-02T10:56:47.142712,10.002,16.47284698486328,-0.5260000228881836
2025-06-02T10:56:49.176247,11.001,16.472314834594727,-0.5260000228881836
2025-06-02T10:56:51.181329,12.0,16.471782684326172,-0.5260000228881836
2025-06-02T10:56:53.123475,13.002,16.471248626708984,-0.5260000228881836
2025-06-02T10:56:55.162486,14.001,16.47071647644043,-0.5260000228881836
2025-06-02T10:56:57.083146,15.0,16.470184326171875,-0.5260000228881836
2025-06-02T10:56:59.027583,16.002,16.46965217590332,-0.5260000228881836
2025-06-02T10:57:01.053748,17.001,16.469221115112305,-0.40400001406669617
2025-06-02T10:57:03.297165,18.0,16.46858787536621,-0.5260000228881836
2025-06-02T10:57:05.474486,19.002,16.468053817749023,-0.5260000228881836
2025-06-02T10:57:07.766452,20.001,16.46752166748047,-0.5260000228881836
2025-06-02T10:57:09.993486,21.0,16.466989517211914,-0.5260000228881836
2025-06-02T10:57:12.240012,22.002,16.46645736694336,-0.5260000228881836
2025-06-02T10:57:14.444596,23.001,16.465925216674805,-0.5260000228881836
2025-06-02T10:57:16.682494,24.0,16.46539306640625,-0.5260000228881836
2025-06-02T10:57:18.959465,25.002,16.464859008789062,-0.5260000228881836
2025-06-02T10:57:21.136917,26.001,16.464326858520508,-0.5260000228881836
2025-06-02T10:57:23.305576,27.0,16.463794708251953,-0.5260000228881836
2025-06-02T10:57:25.500888,28.002,16.463260650634766,-0.5260000228881836
2025-06-02T10:57:27.674557,29.001,16.462730407714844,-0.5260000228881836
2025-06-02T10:57:29.862425,30.0,16.46219825744629,-0.5260000228881836
2025-06-02T10:57:32.060573,31.002,16.4616641998291,-0.5260000228881836
2025-06-02T10:57:34.255620,32.001,16.461132049560547,-0.5260000228881836
2025-06-02T10:57:36.510091,33.0,16.460599899291992,-0.5260000228881836
2025-06-02T10:57:38.723807,34.002,16.460065841674805,-0.5260000228881836
2025-06-02T10:57:40.983007,35.001,16.459535598754883,-0.5260000228881836
2025-06-02T10:57:43.225921,36.0,16.459003448486328,-0.5260000228881836
2025-06-02T10:57:45.464209,37.002,16.45846939086914,-0.5260000228881836
2025-06-02T10:57:47.660382,38.001,16.457937240600586,-0.5260000228881836
2025-06-02T10:57:49.869989,39.0,16.45740509033203,-0.5260000228881836
2025-06-02T10:57:52.114095,40.002,16.456871032714844,-0.5260000228881836
2025-06-02T10:57:54.313847,41.001,16.45633888244629,-0.5260000228881836
2025-06-02T10:57:56.467567,42.0,16.455808639526367,-0.5260000228881836
2025-06-02T10:57:58.695310,43.002,16.45527458190918,-0.5260000228881836
2025-06-02T10:58:00.910387,44.001,16.454742431640625,-0.5260000228881836
2025-06-02T10:58:03.112474,45.0,16.45421028137207,-0.5260000228881836
2025-06-02T10:58:05.252088,46.002,16.453676223754883,-0.5260000228881836
2025-06-02T10:58:07.511547,47.001,16.453144073486328,-0.5260000228881836
2025-06-02T10:58:09.730587,48.0,16.452611923217773,-0.5260000228881836
2025-06-02T10:58:12.033768,49.002,16.45207977294922,-0.5260000228881836
2025-06-02T10:58:14.222782,50.001,16.451547622680664,-0.5260000228881836
2025-06-02T10:58:16.463017,51.0,16.45101547241211,-0.5260000228881836
2025-06-02T10:58:18.697222,52.002,16.450481414794922,-0.5260000228881836
2025-06-02T10:58:20.849255,53.001,16.449949264526367,-0.5260000228881836
2025-06-02T10:58:23.012945,54.0,16.449417114257812,-0.5260000228881836
2025-06-02T10:58:25.194290,55.002,16.448884963989258,-0.5260000228881836
2025-06-02T10:58:27.410025,56.001,16.448352813720703,-0.5260000228881836
2025-06-02T10:58:29.596870,57.0,16.44782066345215,-0.5260000228881836
2025-06-02T10:58:31.766045,58.002,16.44728660583496,-0.5260000228881836
2025-06-02T10:58:33.940920,59.001,16.446754455566406,-0.5260000228881836
2025-06-02T10:58:36.134276,60.0,16.44622230529785,-0.5260000228881836
2025-06-02T10:58:38.194570,61.002,16.445688247680664,-0.5260000228881836
2025-06-02T10:58:40.272372,62.001,16.445158004760742,-0.5260000228881836
2025-06-02T10:58:42.478045,63.0,16.444625854492188,-0.5260000228881836
2025-06-02T10:58:44.400178,64.002,16.444091796875,-0.5260000228881836
2025-06-02T10:58:46.567652,65.001,16.443559646606445,-0.5260000228881836
2025-06-02T10:58:48.737649,66.0,16.44302749633789,-0.5260000228881836
2025-06-02T10:58:50.901539,67.002,16.442493438720703,-0.5260000228881836
2025-06-02T10:58:53.052244,68.001,16.44196319580078,-0.5260000228881836
2025-06-02T10:58:55.292719,69.0,16.441431045532227,-0.5260000228881836
2025-06-02T10:58:57.497774,70.002,16.44089698791504,-0.5260000228881836
2025-06-02T10:58:59.620544,71.001,16.440364837646484,-0.5260000228881836
2025-06-02T10:59:01.787461,72.0,16.43983268737793,-0.5260000228881836
2025-06-02T10:59:04.026454,73.002,16.439298629760742,-0.5260000228881836
2025-06-02T10:59:06.058898,74.001,16.438766479492188,-0.5260000228881836
2025-06-02T10:59:08.113978,75.0,16.438234329223633,-0.5260000228881836
2025-06-02T10:59:10.316454,76.002,16.437702178955078,-0.5260000228881836
2025-06-02T10:59:12.530404,77.001,16.437170028686523,-0.5260000228881836
2025-06-02T10:59:14.697092,78.0,16.43663787841797,-0.5260000228881836
2025-06-02T10:59:16.909612,79.002,16.43610382080078,-0.5260000228881836
2025-06-02T10:59:19.117577,80.001,16.435571670532227,-0.5260000228881836
2025-06-02T10:59:21.330069,81.0,16.435039520263672,-0.5260000228881836
2025-06-02T10:59:23.457006,82.002,16.434507369995117,-0.5260000228881836
2025-06-02T10:59:25.700408,83.001,16.433975219726562,-0.5260000228881836
2025-06-02T10:59:27.898654,84.0,16.433443069458008,-0.5260000228881836
2025-06-02T10:59:30.086625,85.002,16.43290901184082,-0.5260000228881836
2025-06-02T10:59:32.237985,86.001,16.432376861572266,-0.5260000228881836
2025-06-02T10:59:34.481532,87.0,16.43184471130371,-0.5260000228881836
2025-06-02T10:59:36.683062,88.002,16.431312561035156,-0.5260000228881836
2025-06-02T10:59:38.870305,89.001,16.4307804107666,-0.5260000228881836
2025-06-02T10:59:41.100795,90.0,16.430248260498047,-0.5260000228881836
2025-06-02T10:59:43.349704,91.002,16.42971420288086,-0.5260000228881836
2025-06-02T10:59:45.550967,92.001,16.429182052612305,-0.5260000228881836
2025-06-02T10:59:47.724435,93.0,16.42864990234375,-0.5260000228881836
2025-06-02T10:59:49.885618,94.002,16.428115844726562,-0.5260000228881836
2025-06-02T10:59:52.132027,95.001,16.427583694458008,-0.5260000228881836
2025-06-02T10:59:54.406787,96.0,16.427053451538086,-0.5260000228881836
2025-06-02T10:59:56.562367,97.002,16.4265193939209,-0.5260000228881836
2025-06-02T10:59:58.756091,98.001,16.425987243652344,-0.5260000228881836
2025-06-02T11:00:00.941715,99.0,16.42545509338379,-0.5260000228881836
2025-06-02T11:00:03.154490,100.002,16.4249210357666,-0.5260000228881836
2025-06-02T11:00:05.282566,101.001,16.424388885498047,-0.5260000228881836
2025-06-02T11:00:07.464354,102.0,16.423858642578125,-0.5260000228881836
2025-06-02T11:00:09.644194,103.002,16.423324584960938,-0.5260000228881836
2025-06-02T11:00:11.818908,104.001,16.422792434692383,-0.5260000228881836
2025-06-02T11:00:13.995942,105.0,16.422260284423828,-0.5260000228881836
2025-06-02T11:00:16.218050,106.002,16.42172622680664,-0.5260000228881836
2025-06-02T11:00:18.435367,107.001,16.421194076538086,-0.5260000228881836
2025-06-02T11:00:20.516469,108.0,16.42066192626953,-0.5260000228881836
2025-06-02T11:00:22.723119,109.002,16.420129776000977,-0.5260000228881836
2025-06-02T11:00:24.931517,110.001,16.419597625732422,-0.5260000228881836
2025-06-02T11:00:27.107638,111.0,16.419065475463867,-0.5260000228881836
2025-06-02T11:00:29.235119,112.002,16.41853141784668,-0.5260000228881836
2025-06-02T11:00:31.443784,113.001,16.417999267578125,-0.5260000228881836
2025-06-02T11:00:33.636845,114.0,16.41746711730957,-0.5260000228881836
2025-06-02T11:00:35.808603,115.002,16.416934967041016,-0.5260000228881836
2025-06-02T11:00:37.998881,116.001,16.41640281677246,-0.5260000228881836
2025-06-02T11:00:40.204919,117.0,16.415870666503906,-0.5260000228881836
2025-06-02T11:00:42.386980,118.002,16.41533660888672,-0.5260000228881836
2025-06-02T11:00:44.452347,119.001,16.414804458618164,-0.5260000228881836
2025-06-02T11:00:46.641621,120.0,16.41427230834961,-0.5260000228881836
2025-06-02T11:00:48.857999,121.002,16.413738250732422,-0.5260000228881836
2025-06-02T11:00:50.824517,122.001,16.4132080078125,-0.5260000228881836
2025-06-02T11:00:52.937286,123.0,16.412675857543945,-0.5260000228881836
2025-06-02T11:00:55.142100,124.002,16.412141799926758,-0.5260000228881836
2025-06-02T11:00:57.351717,125.001,16.411609649658203,-0.5260000228881836
2025-06-02T11:00:59.483754,126.0,16.41107749938965,-0.5260000228881836
2025-06-02T11:01:01.680903,127.002,16.41054344177246,-0.5260000228881836
2025-06-02T11:01:03.858479,128.001,16.410011291503906,-0.5260000228881836
2025-06-02T11:01:06.067784,129.0,16.40947914123535,-0.5260000228881836
2025-06-02T11:01:08.199932,130.002,16.408946990966797,-0.5260000228881836
2025-06-02T11:01:10.400236,131.001,16.408414840698242,-0.5260000228881836
2025-06-02T11:01:12.582466,132.0,16.407882690429688,-0.5260000228881836
2025-06-02T11:01:14.747448,133.002,16.4073486328125,-0.5260000228881836
2025-06-02T11:01:16.930579,134.001,16.406816482543945,-0.5260000228881836
2025-06-02T11:01:19.146148,135.0,16.406286239624023,-0.5260000228881836
2025-06-02T11:01:21.361523,136.002,16.405752182006836,-0.5260000228881836
2025-06-02T11:01:23.502342,137.001,16.40522003173828,-0.5260000228881836
2025-06-02T11:01:25.701995,138.0,16.404687881469727,-0.5260000228881836
2025-06-02T11:01:27.983448,139.002,16.40415382385254,-0.5260000228881836
2025-06-02T11:01:30.133637,140.001,16.403621673583984,-0.5260000228881836
2025-06-02T11:01:32.283004,141.0,16.40308952331543,-0.5260000228881836
2025-06-02T11:01:34.535932,142.002,16.402557373046875,-0.5260000228881836
2025-06-02T11:01:36.770841,143.001,16.40202522277832,-0.5260000228881836
2025-06-02T11:01:38.928375,144.003,16.401491165161133,-0.5260000228881836
2025-06-02T11:01:41.117763,145.002,16.400959014892578,-0.5260000228881836
2025-06-02T11:01:43.348646,146.001,16.400426864624023,-0.5260000228881836
2025-06-02T11:01:45.577250,147.0,16.39989471435547,-0.5260000228881836
2025-06-02T11:01:47.734546,148.002,16.399362564086914,-0.5260000228881836
2025-06-02T11:01:49.936999,149.001,16.39883041381836,-0.5260000228881836
2025-06-02T11:01:52.201918,150.0,16.398298263549805,-0.5260000228881836
2025-06-02T11:01:54.420162,151.002,16.397764205932617,-0.5260000228881836
2025-06-02T11:01:56.551309,152.001,16.397232055664062,-0.5260000228881836
2025-06-02T11:01:58.753325,153.0,16.396699905395508,-0.5260000228881836
2025-06-02T11:02:00.975828,154.002,16.39616584777832,-0.5260000228881836
2025-06-02T11:02:03.197327,155.001,16.3956356048584,-0.5260000228881836
2025-06-02T11:02:05.316199,156.0,16.395103454589844,-0.5260000228881836
2025-06-02T11:02:07.512284,157.002,16.394569396972656,-0.5260000228881836
2025-06-02T11:02:09.715842,158.001,16.3940372467041,-0.5260000228881836
2025-06-02T11:02:11.867630,159.0,16.393505096435547,-0.5260000228881836
2025-06-02T11:02:14.055786,160.002,16.39297103881836,-0.5260000228881836
2025-06-02T11:02:16.222833,161.001,16.392438888549805,-0.5260000228881836
2025-06-02T11:02:18.427286,162.0,16.39190673828125,-0.5260000228881836
2025-06-02T11:02:20.569091,163.002,16.391374588012695,-0.5260000228881836
2025-06-02T11:02:22.747053,164.001,16.39084243774414,-0.5260000228881836
2025-06-02T11:02:24.937637,165.0,16.390310287475586,-0.5260000228881836
2025-06-02T11:02:27.120855,166.002,16.3897762298584,-0.5260000228881836
2025-06-02T11:02:29.240577,167.001,16.389244079589844,-0.5260000228881836
2025-06-02T11:02:31.433142,168.0,16.38871192932129,-0.5260000228881836
2025-06-02T11:02:33.601170,169.002,16.388179779052734,-0.5260000228881836
2025-06-02T11:02:35.756148,170.001,16.38764762878418,-0.5260000228881836
2025-06-02T11:02:37.915093,171.0,16.387115478515625,-0.5260000228881836
2025-06-02T11:02:40.133542,172.002,16.386581420898438,-0.5260000228881836
2025-06-02T11:02:42.284744,173.001,16.386049270629883,-0.5260000228881836
2025-06-02T11:02:44.400936,174.0,16.385517120361328,-0.5260000228881836
2025-06-02T11:02:46.609625,175.002,16.384984970092773,-0.5260000228881836
2025-06-02T11:02:48.795493,176.001,16.38445281982422,-0.5260000228881836
2025-06-02T11:02:50.943118,177.0,16.383920669555664,-0.5260000228881836
2025-06-02T11:02:53.095805,178.002,16.383386611938477,-0.5260000228881836
2025-06-02T11:02:55.295693,179.001,16.382854461669922,-0.5260000228881836
2025-06-02T11:02:57.493032,180.0,16.382322311401367,-0.5260000228881836
2025-06-02T11:02:59.651838,181.002,16.381790161132812,-0.5260000228881836
2025-06-02T11:03:01.834551,182.001,16.381258010864258,-0.5260000228881836
2025-06-02T11:03:04.007300,183.0,16.380725860595703,-0.5260000228881836
2025-06-02T11:03:06.189324,184.002,16.380191802978516,-0.5260000228881836
2025-06-02T11:03:08.290440,185.001,16.37965965270996,-0.5260000228881836
2025-06-02T11:03:10.441030,186.0,16.379127502441406,-0.5260000228881836
2025-06-02T11:03:12.607934,187.002,16.37859344482422,-0.5260000228881836
2025-06-02T11:03:14.770100,188.001,16.378061294555664,-0.5260000228881836
2025-06-02T11:03:16.948425,189.0,16.377531051635742,-0.5260000228881836
2025-06-02T11:03:19.107568,190.002,16.376996994018555,-0.5260000228881836
2025-06-02T11:03:21.304168,191.001,16.37646484375,-0.5260000228881836
2025-06-02T11:03:23.433855,192.0,16.375932693481445,-0.5260000228881836
2025-06-02T11:03:25.627447,193.005,16.375396728515625,-0.5260000228881836
2025-06-02T11:03:27.835272,194.001,16.374866485595703,-0.5260000228881836
2025-06-02T11:03:30.002858,195.0,16.37433433532715,-0.5260000228881836
2025-06-02T11:03:32.127837,196.002,16.373802185058594,-0.5260000228881836
2025-06-02T11:03:34.360494,197.001,16.37327003479004,-0.5260000228881836
2025-06-02T11:03:36.526144,198.0,16.372737884521484,-0.5260000228881836
2025-06-02T11:03:38.697836,199.002,16.372203826904297,-0.5260000228881836
2025-06-02T11:03:40.846615,200.001,16.371671676635742,-0.5260000228881836
2025-06-02T11:03:43.042165,201.0,16.371139526367188,-0.5260000228881836
2025-06-02T11:03:45.231527,202.002,16.370607376098633,-0.5260000228881836
2025-06-02T11:03:47.374479,203.001,16.370075225830078,-0.5260000228881836
2025-06-02T11:03:49.591690,204.0,16.369543075561523,-0.5260000228881836
2025-06-02T11:03:51.819018,205.002,16.369009017944336,-0.5260000228881836
2025-06-02T11:03:53.964628,206.001,16.36847686767578,-0.5260000228881836
2025-06-02T11:03:56.148563,207.0,16.367944717407227,-0.5260000228881836
2025-06-02T11:03:58.366724,208.002,16.36741065979004,-0.5260000228881836
2025-06-02T11:04:00.557486,209.001,16.366880416870117,-0.5260000228881836
2025-06-02T11:04:02.688138,210.0,16.366348266601562,-0.5260000228881836
2025-06-02T11:04:04.844167,211.002,16.365814208984375,-0.5260000228881836
2025-06-02T11:04:07.058395,212.001,16.36528205871582,-0.5260000228881836
2025-06-02T11:04:09.168134,213.0,16.364749908447266,-0.5260000228881836
2025-06-02T11:04:11.260187,214.002,16.364215850830078,-0.5260000228881836
2025-06-02T11:04:13.427089,215.001,16.363685607910156,-0.5260000228881836
2025-06-02T11:04:15.617918,216.0,16.3631534576416,-0.5260000228881836
2025-06-02T11:04:17.745296,217.002,16.362619400024414,-0.5260000228881836
2025-06-02T11:04:19.911894,218.001,16.36208724975586,-0.5260000228881836
2025-06-02T11:04:22.088310,219.0,16.361555099487305,-0.5260000228881836
2025-06-02T11:04:24.221888,220.002,16.361021041870117,-0.5260000228881836
2025-06-02T11:04:26.360904,221.001,16.360488891601562,-0.5260000228881836
2025-06-02T11:04:28.552670,222.0,16.35995864868164,-0.5260000228881836
2025-06-02T11:04:30.736389,223.002,16.359424591064453,-0.5260000228881836
2025-06-02T11:04:32.850428,224.001,16.3588924407959,-0.5260000228881836
2025-06-02T11:04:35.023073,225.0,16.358360290527344,-0.5260000228881836
2025-06-02T11:04:37.207518,226.002,16.357826232910156,-0.5260000228881836
2025-06-02T11:04:39.376436,227.001,16.3572940826416,-0.5260000228881836
2025-06-02T11:04:41.468788,228.0,16.356761932373047,-0.5260000228881836
2025-06-02T11:04:43.650574,229.002,16.356229782104492,-0.5260000228881836
2025-06-02T11:04:45.768037,230.001,16.355697631835938,-0.5260000228881836
2025-06-02T11:04:47.894460,231.0,16.355165481567383,-0.5260000228881836
2025-06-02T11:04:50.026914,232.002,16.354631423950195,-0.5260000228881836
2025-06-02T11:04:52.213731,233.001,16.35409927368164,-0.5260000228881836
2025-06-02T11:04:54.381513,234.0,16.353567123413086,-0.5260000228881836
2025-06-02T11:04:56.478269,235.002,16.35303497314453,-0.5260000228881836
2025-06-02T11:04:58.605661,236.001,16.352502822875977,-0.5260000228881836
2025-06-02T11:05:00.795554,237.0,16.351970672607422,-0.5260000228881836
2025-06-02T11:05:02.964808,238.002,16.351436614990234,-0.5260000228881836
2025-06-02T11:05:05.085315,239.001,16.35090446472168,-0.5260000228881836
2025-06-02T11:05:07.237901,240.0,16.350372314453125,-0.5260000228881836
2025-06-02T11:05:09.437454,241.002,16.349838256835938,-0.5260000228881836
2025-06-02T11:05:11.579635,242.001,16.349306106567383,-0.5260000228881836
2025-06-02T11:05:13.754907,243.0,16.34877586364746,-0.5260000228881836
2025-06-02T11:05:15.909031,244.002,16.348241806030273,-0.5260000228881836
2025-06-02T11:05:18.095811,245.001,16.34770965576172,-0.5260000228881836
2025-06-02T11:05:20.215691,246.0,16.347177505493164,-0.5260000228881836
2025-06-02T11:05:22.407907,247.002,16.346643447875977,-0.5260000228881836
2025-06-02T11:05:24.581189,248.001,16.346113204956055,-0.5260000228881836
2025-06-02T11:05:26.691974,249.0,16.3455810546875,-0.5260000228881836
2025-06-02T11:05:28.858416,250.002,16.345046997070312,-0.5260000228881836
2025-06-02T11:05:31.052977,251.001,16.344514846801758,-0.5260000228881836
